"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.32201,-0.022192,-0.013177,-4.254e-21,483,0.98382,0.71472,0
-0.31773,-0.014067,-0.032849,1.5984e-20,485,1.1114,0.8074,0
-0.23312,0.37425,-0.040112,-5.1852e-20,493,1.7261,1.2538,0
-0.31852,-0.16902,0.3879,6.1852e-20,523,3.187,0.23587,0
-0.2899,-0.041981,0.59185,-2.3597e-20,528,3.8141,0,0
-0.25873,0.013566,0.58946,3.2719e-20,532,4.2681,0,0
-0.26931,0.055181,0.52815,2.388e-20,533,4.2628,0.23492,0
-0.28083,0.3192,0.10725,-4.6004e-20,540,5.282,0,0
-0.30973,0.52739,-0.13913,5.959e-21,543,5.5544,0.23377,0
-0.24416,0.66855,-0.43128,7.5316e-20,547,6.1409,0.23326,0
-0.18459,0.62702,-0.4915,-8.9207e-20,548,6.4555,0,0
-0.10736,0.68696,-0.5573,-1.4996e-22,554,7.4555,0,0
-0.10752,0.61345,-0.4932,1.7787e-20,561,8.5669,0.23111,0
-0.14727,0.57709,-0.28442,-2.7742e-20,565,9.382,0.23039,0
-0.13903,0.79208,0.37563,9.6959e-21,570,10.726,0,0
-0.077873,0.8084,0.48082,-9.1357e-21,626,12.738,0.454,0
-0.26704,0.30163,0.35478,3.522e-20,641,4.1971,0.69968,0
-0.32405,0.51138,0.17958,-2.5468e-20,643,4.6868,0.69847,0
-0.2093,0.8793,-0.53432,1.6703e-20,649,6.3905,0.6943,0
-0.083778,0.75754,-0.4832,-1.0271e-20,653,7.7527,0.69096,0
-0.072039,0.78957,0.45735,1.5605e-21,662,11.654,0.68139,0
-0.16918,0.13788,0.26718,-3.4349e-21,675,3.2568,0.92918,0
-0.19919,0.27385,0.31621,2.3968e-20,677,3.6808,0.9279,0
-0.34356,0.82717,-0.12256,-5.0304e-21,683,5.1561,0.92345,0
-0.14667,0.27594,0.15886,-4.6611e-21,712,2.9753,1.1514,0
-0.24102,0.60603,0.19843,6.214e-21,717,4.0596,1.1477,0
-0.24745,1.0457,-0.45161,2.9609e-20,724,5.9526,1.1414,0
-0.057664,0.58481,-0.29819,1.6144e-20,733,9.2192,1.1304,0
-0.2815,0.91081,0.024859,-1.3393e-20,757,4.4592,1.3602,0
-0.29779,1.1024,-0.26355,1.3443e-20,760,5.2716,1.3574,0
-0.087102,0.91058,-0.44173,1.0533e-20,766,7.19,1.3508,0
-0.042448,0.74962,-0.34947,-1.4859e-20,769,8.319,1.347,0
-0.04683,0.614,0.1216,-7.963e-20,774,10.499,1.3395,0
-0.16136,0.78974,0.11331,1.2348e-20,791,3.3928,1.5691,0
-0.20822,0.89897,0.089223,-2.1857e-20,793,3.8541,1.5676,0
-0.2817,1.1499,-0.1635,4.4075e-20,797,4.8843,1.5643,0
-0.18444,1.1253,-0.426,4.2729e-22,801,6.0767,1.5606,0
-0.031183,0.73356,0.34097,-6.795e-21,814,11.41,1.5437,0
-0.13803,0.9406,0.075368,-1.5868e-21,828,2.8331,1.7658,0
-0.17477,1.1555,0.046051,-3.6254e-21,871,3.586,1.9485,0
-0.20627,1.2213,-0.021526,3.973e-21,873,4.0873,1.9478,0
-0.22378,1.279,-0.19495,-3.6497e-20,876,4.9116,1.9466,0
-0.19222,1.2339,-0.30494,5.1301e-20,878,5.5135,1.9457,0
-0.075071,1.0383,-0.30625,-1.5966e-20,961,6.7218,2.3126,0
-0.14994,1.2495,-0.18404,2.2744e-20,996,5.0613,2.5172,0
-0.12317,1.1808,-0.24645,1.0818e-20,998,5.6893,2.5172,0
-0.033395,0.94501,-0.25679,-9.801e-21,1003,7.4758,2.5172,0
0.02401,0.72674,-0.0067619,-3.2219e-22,1049,10.099,2.736,0
0.023105,0.72197,0.15076,-1.0397e-20,1051,11.109,2.736,0
0.016977,0.82399,-0.093639,1.9211e-21,1087,9.1598,2.97,0
0.013301,0.84597,0.28133,1.0725e-20,1093,12.196,2.97,0
-0.10138,1.1854,-0.13302,-1.0698e-21,1116,5.0613,3.2202,0
-0.035867,1.0426,-0.15135,-3.8132e-21,1201,6.7218,3.7739,0
0.01917,0.91647,-0.044758,3.3134e-21,1247,9.1598,4.08,0
0.034995,0.9306,0.10686,3.9185e-22,1251,11.109,4.08,0
-0.023466,1.043,-0.09416,2.6285e-21,1321,6.7218,4.7572,0
0.026134,1.0448,0.10074,0,1333,12.196,4.7572,0
-0.072858,1.1168,0.15152,2.8876e-20,2145,-4.3934e-16,3.1819,0
-0.049452,1.1012,0.12031,-1.5002e-20,2175,-4.2301e-16,3.807,0
-0.037037,1.0921,0.10137,-7.8743e-21,2195,-4.1015e-16,4.2993,0
0.11766,0.89366,0.26555,3.9474e-20,2456,-1.5845,1.5845,0
0.10515,0.8391,0.43174,-4.5059e-20,2468,-1.1532,1.1532,0
-0.0036179,0.86991,0.56896,-4.5059e-20,2475,-0.89178,1.0442,0
-0.070617,0.78879,0.60945,-5.7657e-21,2479,-0.78951,0.92446,0
-0.13755,0,0,0,2484,-0.64945,0.76041,0
-0.01448,0.94475,0.48432,6.3683e-20,2499,-0.90709,1.2487,0
-0.12837,0.9996,0.55344,7.9821e-21,2522,-0.71792,1.1717,0
-0.29417,0,0,0,2527,-0.5225,0.85264,0
0.0019248,1.0176,0.26409,-1.4322e-20,2533,-1.0726,2.1054,0
-0.27413,0.94878,0.52276,-1.4306e-20,2545,-0.5522,1.0838,0
-0.40768,0,0,0,2569,-0.38268,0.92388,0
-0.27472,1.1382,0.46525,4.9493e-21,2585,-0.42475,1.3071,0
-0.3659,0.98057,0.41433,-5.2729e-20,2587,-0.37591,1.1568,0
-0.4835,0,0,0,2632,-0.15643,0.98769,0
-0.1286,1.1461,0.23836,-4.9211e-20,2639,-0.17623,2.2362,0
-0.20014,1.1901,0.29549,-9.6108e-21,2643,-0.14304,1.8155,0
-0.35475,1.1552,0.32287,-1.2977e-19,2648,-0.10781,1.369,0
-0.42559,0.87464,0.22134,3.0551e-20,2650,-0.095424,1.212,0
-0.45251,0.62717,0.13786,5.4722e-20,2651,-0.089562,1.1377,0
0.24865,0.77415,-0.014794,-7.6332e-22,2660,-2.5997,0,0
0.31281,0.68604,-0.019364,5.6815e-22,2668,-2.1297,0,0
0.41558,0.5141,0.036604,-4.7814e-20,2679,-1.6271,0.12817,0
0.48629,0.34925,-0.033033,-3.2967e-22,2684,-1.3725,0,0
0.52686,0.20257,-0.035785,-1.28e-20,2688,-1.2153,0,0
0.56124,0.049424,-0.023742,5.6922e-23,2692,-1.0692,0,0
0.57147,0,0,0,2695,-1,0,0
0.47125,0.36797,0.1364,4.0532e-20,2711,-1.3568,0.21499,0
0.52212,0.14199,0.15681,-1.8289e-20,2714,-1.1273,0.17859,0
0.54794,0,0,0,2716,-0.98769,0.15643,0
0.38858,0.54369,0.15897,-7.8939e-20,2729,-1.5885,0.38151,0
0.21582,0.81278,0.091229,-7.4492e-21,2740,-2.6029,0.84595,0
0.31271,0.66897,0.16254,2.347e-20,2747,-1.8296,0.59459,0
0.36364,0.57003,0.21534,6.1511e-20,2750,-1.5541,0.50503,0
0.41252,0.43157,0.29153,-6.2577e-20,2753,-1.3071,0.42475,0
0.4413,0.21636,0.3269,8.603e-20,2756,-1.0857,0.35279,0
0.4584,0,0,0,2758,-0.95106,0.30902,0
0.29432,0.64241,0.31341,-2.1995e-20,2792,-1.456,0.74178,0
0.31179,0.33061,0.45827,-1.6852e-19,2798,-1.0172,0.51827,0
0.31548,0,0,0,2800,-0.89101,0.45399,0
0.22084,0.77346,0.24836,-4.59e-21,2809,-1.7284,1.0589,0
0.25174,0.68666,0.35352,2.3157e-20,2813,-1.393,0.85347,0
0.25939,0.59366,0.47068,5.24e-20,2816,-1.1717,0.71792,0
0.15026,0.46676,0.5372,2.2237e-19,2840,-0.92341,0.67086,0
0.1387,0,0,0,2842,-0.80902,0.58779,0
0.12471,0.91167,0.16109,2.1767e-20,2844,-2.2843,1.9505,0
0.15604,0.7861,0.41309,-3.8499e-20,2855,-1.2411,1.0599,0
0.13052,0.72916,0.54183,-1.5509e-20,2858,-1.0442,0.89178,0
0.13832,0.90577,-0.0069622,-9.5262e-22,2912,-4.3358,0,0
0.17008,0.8707,0.02017,-6.4646e-21,2951,-3.5732,0.46918,0
0.16451,0.87704,0.048906,-1.139e-20,3011,-3.47,0.92747,0
0.075519,0.97483,0.074909,2.7432e-21,3372,-3.8187,3.4878,0
0.015351,1.0355,0.11068,1.6936e-23,4180,-1.5637,4.1771,0
-0.47327,0,0,0,4394,0.64945,-0.76041,0
-0.52403,0,0,0,4402,0.45399,-0.89101,0
-0.57103,0,0,0,4406,0.30902,-0.95106,0
-0.6198,0,0,0,4410,0.15643,-0.98769,0
-0.58467,0.82551,-0.11287,-3.054e-20,4436,0.095424,-1.212,0
-0.4772,0.30263,0.003142,1.7555e-20,4441,0.67593,-1.1031,0
-0.48228,0.61422,-0.0081268,1.2447e-20,4453,0.62391,-1.2246,0
-0.51208,1.25,-0.27015,1.6856e-19,4459,-8.2717e-17,-1.3725,0
-0.46291,1.2014,-0.11371,-3.7665e-20,4477,0.47729,-1.4687,0
-0.4393,0.45834,-0.0238,7.8394e-22,4483,1.1532,-1.1532,0
-0.4457,0.96926,-0.027157,-1.527e-20,4485,0.85347,-1.393,0
-0.32707,1.2946,-0.24982,-3.5932e-20,4514,-1.8199e-16,-1.8196,0
-0.23528,1.2304,-0.19283,7.1686e-20,4558,-2.7552e-16,-2.2408,0
-0.3876,1.3045,0.034399,1.3643e-20,4559,1.5316,-1.7937,0
-0.30929,1.2706,0.12108,-1.4233e-20,4615,2.1213,-2.1213,0
-0.41272,0,0,0,4627,0.98769,-0.15643,0
-0.43518,0,0,0,4631,0.95106,-0.30902,0
-0.44629,0,0,0,4635,0.89101,-0.45399,0
-0.45636,0,0,0,4641,0.76041,-0.64945,0
-0.43088,-0.033551,-0.16987,2.6441e-20,4646,1.0857,-0.35279,0
-0.45025,-0.030453,-0.054753,1.2698e-20,4651,0.86777,-0.74111,0
-0.41223,-0.030267,-0.24051,7.5027e-21,4653,1.201,-0.19028,0
-0.43777,-0.033678,-0.16311,-5.4547e-21,4657,1.0838,-0.5522,0
-0.43106,-0.026228,-0.24697,7.7103e-22,4664,1.2306,-0.39989,0
-0.44095,0.015576,-0.076777,4.7222e-21,4669,0.98326,-0.83971,0
-0.43671,0.005399,-0.20168,-8.4811e-21,4675,1.2246,-0.62391,0
-0.42378,-0.040298,-0.26881,-5.0445e-20,4680,1.4391,-0.22804,0
-0.43937,0.0022057,-0.25936,1.3504e-20,4682,1.3864,-0.45054,0
-0.43541,0.13456,-0.073939,-2.1958e-21,4687,1.1075,-0.94578,0
-0.44293,-0.085784,-0.19373,-4.4851e-20,4715,1.8155,-0.14304,0
-0.48551,0.30326,-0.10489,-2.1467e-20,4729,1.7142,-0.87328,0
-0.5051,0.018209,-0.090705,1.4288e-20,4743,2.1071,-0.33402,0
-0.5276,0.2331,-0.075189,-2.6719e-20,4745,2.0308,-0.65999,0
-0.51092,0.46043,-0.02805,-4.23e-20,4747,1.9027,-0.96929,0
-0.47782,0.77326,0.029317,5.5718e-22,4749,1.7261,-1.2538,0
-0.55637,0.39749,0.092051,1.5137e-20,4772,2.3614,-0.76747,0
-0.55491,0.4598,0.15822,2.7187e-20,4781,2.4799,-0.80599,0
-0.43697,0.85063,0.38701,-1.9945e-20,4818,2.9753,-1.1514,0
-0.40129,0.23648,0.49901,1.3301e-19,4825,3.3622,-0.47016,0
-0.33841,1.1058,0.33876,-3.8732e-20,4830,2.9641,-1.5704,0
-0.29827,1.2136,0.22685,-1.9736e-20,4832,2.6869,-1.9499,0
-0.28706,0.40543,0.54985,9.0279e-21,4846,3.7419,-0.70079,0
-0.25269,0.90151,0.42457,-1.7835e-20,4849,3.5057,-1.3635,0
-0.23988,0.050661,0.61261,4.245e-20,4864,4.2628,-0.23492,0
-0.18786,0.31898,0.54948,1.8609e-20,4866,4.1971,-0.69968,0
-0.15178,0.64948,0.44624,-6.5784e-21,4868,4.0596,-1.1477,0
-0.1489,0.88889,0.3567,1.2028e-20,4870,3.8541,-1.5676,0
-0.17709,0.11124,0.51617,-2.6011e-20,4885,4.728,-0.4678,0
-0.06078,0.64719,0.33519,-2.5384e-20,4889,4.4592,-1.3602,0
-0.085043,0.91466,0.24475,1.1909e-21,4892,4.0873,-1.9478,0
-0.045101,0.41666,0.35861,-1.3673e-20,4898,4.812,-1.1452,0
-0.068731,0.21901,0.33939,4.643e-20,4907,5.1561,-0.92345,0
-0.11948,0.20311,0.16264,-6.0961e-20,4916,5.492,-0.6965,0
0.021407,0.66713,0.14124,3.5569e-20,4921,5.0459,-1.7602,0
-0.023627,0.26154,0.12591,5.1499e-20,4928,5.6516,-1.1424,0
-0.11054,0.34314,-0.18025,5.7982e-20,4936,6.08,-0.69506,0
0.03695,0.39816,0.061418,5.3186e-20,4940,5.762,-1.5616,0
-0.064345,0.37786,-0.24567,-9.1766e-20,4947,6.3357,-0.91989,0
0.054011,0.4676,-0.016813,8.0929e-21,4951,5.9608,-1.7579,0
-0.093147,0.61094,-0.55378,-9.2789e-21,4986,7.7527,-0.69096,0
-0.1373,0.61418,-0.53013,7.2518e-21,5005,8.5472,-0.46122,0
-0.12156,0.67084,-0.49553,1.1041e-21,5008,8.3977,-1.1332,0
-0.1119,0.86718,-0.30674,3.2117e-20,5021,8.5295,-1.7514,0
-0.2058,0.79785,-0.18599,-2.4067e-21,5027,9.2813,-0.91101,0
-0.14681,1.0653,0.38424,1.92e-20,5059,10.499,-1.3395,0
-0.087562,0.88233,0.47671,8.313e-22,5075,11.684,-0.45582,0
-0.067526,1.0268,0.37818,5.1032e-21,5081,11.32,-1.7443,0
-0.066658,0.81896,0.43528,6.8393e-21,5095,12.738,-0.454,0
0.0055502,0.93731,0.018783,-8.6094e-21,5561,5.0613,-2.97,0
0.020588,0.93108,-0.01654,5.9995e-21,5591,5.3695,-2.97,0
0.032511,0.93373,-0.055285,6.3797e-21,5621,5.6893,-2.97,0
0.016603,0.98538,-0.041791,-7.3105e-21,5623,5.6893,-3.4878,0
0.030474,1.0469,-0.17531,6.3602e-22,5741,7.0919,-2.97,0
0.0084066,1.0819,-0.046761,6.2498e-22,5746,7.0919,-4.4072,0
0.0048447,1.0792,-0.032709,-6.5007e-22,5747,7.0919,-4.7572,0
-0.0021594,1.0689,-0.0072096,-3.4733e-22,5750,7.0919,-5.9596,0
-0.0062225,1.1607,-0.13861,-3.344e-21,5801,7.874,-2.97,0
0.0031076,1.148,-0.059531,-1.4847e-21,5804,7.874,-3.7739,0
-0.091778,1.2505,0.071563,-8.9018e-21,5889,9.1598,-2.5172,0
-0.012764,1.1571,0.047733,-1.5416e-21,5895,9.1598,-4.08,0
-0.079461,1.2072,0.23981,5.0743e-22,5949,10.099,-2.5172,0
-0.028196,1.1549,0.14353,3.7636e-21,5953,10.099,-3.4878,0
-0.0012866,1.084,0.066474,-1.0771e-21,5958,10.099,-5.1314,0
-0.027949,1.0758,0.22897,-5.6325e-21,6011,11.109,-2.97,0
-0.0055892,1.0617,0.13684,-4.9352e-22,6015,11.109,-4.08,0
-0.012743,0.96447,0.238,-1.472e-20,6070,12.196,-2.736,0
0.0088461,1.0025,0.099487,0,6077,12.196,-4.7572,0
0.011102,1.0136,0.057666,-3.8636e-22,6080,12.196,-5.9596,0
-0.1329,1.1401,-0.21764,7.3978e-20,6745,-0.57975,-2.4134,0
0.037701,0.96889,-0.27058,-5.204e-20,6748,-1.5316,-1.7937,0
0.062527,0.91245,-0.36303,-7.5245e-20,6789,-1.3571,-1.3571,0
0.038685,0.89045,-0.46852,5.0295e-20,6819,-1.1532,-1.1532,0
-0.052095,0.83472,-0.65386,6.049e-20,6859,-0.91393,-0.91393,0
-0.21205,0.99012,-0.64191,8.6568e-20,6860,-0.76021,-1.0465,0
-0.46821,1.0703,-0.50892,-1.935e-20,6873,-0.46551,-1.1238,0
-0.576,1.0461,-0.30695,5.534e-20,6876,-0.19028,-1.201,0
-0.65027,0.37916,-0.067176,-5.1597e-20,6897,-0.083909,-1.066,0
-0.26343,0,0,0,6898,-0.64945,-0.76041,0
-0.4398,0,0,0,6901,-0.5225,-0.85264,0
-0.56952,0,0,0,6903,-0.38268,-0.92388,0
-0.65914,0,0,0,6906,-0.15643,-0.98769,0
-0.6627,0,0,0,6907,-0.078459,-0.99692,0
0.11489,0.91024,-0.17693,-1.8616e-20,6923,-2.3204,-1.6853,0
0.19942,0.82529,-0.11649,6.3217e-21,6929,-2.6029,-0.84595,0
0.31415,0.66328,-0.1621,-4.4545e-21,6991,-1.87,-0.44916,0
0.22752,0.74878,-0.27687,-4.6452e-21,6994,-1.7142,-0.87328,0
0.14966,0.8259,-0.33086,5.0252e-20,6996,-1.5553,-1.1297,0
0.40886,0.51927,-0.090606,4.2937e-20,7016,-1.6271,-0.12817,0
0.33683,0.59069,-0.26678,-5.808e-20,7019,-1.5541,-0.50503,0
0.20681,0.69712,-0.43818,6.3724e-20,7031,-1.3165,-0.80663,0
0.45464,0.3797,-0.20181,-3.9009e-20,7044,-1.3568,-0.21499,0
0.38926,0.39634,-0.3872,-5.6059e-20,7055,-1.2306,-0.39989,0
0.19155,0.59345,-0.57375,9.7914e-20,7058,-1.1031,-0.67593,0
0.030862,0.75299,-0.6402,1.0681e-19,7060,-0.98326,-0.83971,0
0.5007,0.15291,-0.22341,2.8087e-20,7071,-1.1273,-0.17859,0
0.33041,0.17794,-0.33052,-1.4434e-19,7083,-0.98812,-0.40929,0
0.5248,0,0,0,7089,-0.98769,-0.15643,0
0.47606,0,0,0,7090,-0.97237,-0.23345,0
0.14872,0,0,0,7094,-0.85264,-0.5225,0
-0.059106,0,0,0,7096,-0.76041,-0.64945,0
0.16466,0.87446,-0.038364,5.2687e-21,7368,-3.5732,-0.46918,0
0.14627,0.89141,-0.079411,1.858e-20,7371,-3.3916,-1.1488,0
0.057441,0.98299,-0.070952,-3.0483e-21,8062,-4.1311,-3.4878,0
-0.041079,1.0687,-0.1121,1.3597e-20,8451,-1.1464,-3.8396,0
-0.089162,1.111,-0.095232,2.5246e-20,8570,-0.23491,-3.8016,0
-0.06429,1.0894,-0.070398,-4.5863e-21,8573,-0.23383,-4.5663,0
