"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.3972,0.28887,0.20763,2.9908e-20,430,1.973,0.81724,0
-0.35594,-0.03088,0.12526,1.9447e-21,441,1.0838,0.5522,0
-0.34644,0.013873,0.19832,-1.3165e-20,444,1.2989,0.66178,0
-0.41135,0.53333,0.10525,-2.3946e-20,453,2.1054,1.0726,0
-0.36236,0,0,0,460,0.85264,0.5225,0
-0.34371,0.22326,0.15233,1.7558e-20,469,1.5546,0.95244,0
-0.3544,-0.034496,0.075045,-7.4232e-21,483,0.98382,0.71472,0
-0.34414,0.00087489,0.10275,1.4375e-20,485,1.1114,0.8074,0
-0.36048,0.6334,0.065898,2.5191e-20,493,1.7261,1.2538,0
-0.51011,0.17449,-0.054205,-5.2734e-20,523,3.187,0.23587,0
-0.39349,0.14513,-0.34841,4.0836e-20,528,3.8141,0,0
-0.30667,0.23203,-0.52437,1.8724e-20,532,4.2681,0,0
-0.32988,0.37087,-0.55442,-4.9694e-20,533,4.2628,0.23492,0
-0.18304,0.2724,-0.62948,1.4874e-20,540,5.282,0,0
-0.15933,0.31848,-0.59175,-2.7694e-20,543,5.5544,0.23377,0
-0.17169,0.31086,-0.42254,-3.6946e-20,547,6.1409,0.23326,0
-0.22073,0.42657,-0.18724,1.7286e-19,548,6.4555,0,0
-0.18021,0.6783,0.37753,-5.7366e-20,554,7.4555,0,0
-0.093903,0.7373,0.52889,9.0613e-21,561,8.5669,0.23111,0
-0.091092,0.72747,0.52105,-7.1717e-21,565,9.382,0.23039,0
-0.14313,0.65955,0.34162,-9.8417e-21,570,10.726,0,0
-0.11412,0.89183,-0.44817,1.1729e-20,626,12.738,0.454,0
-0.33912,0.67434,-0.56568,-7.2976e-20,641,4.1971,0.69968,0
-0.2183,0.63753,-0.58704,7.003e-20,643,4.6868,0.69847,0
-0.10335,0.33462,-0.33009,-3.4389e-20,649,6.3905,0.6943,0
-0.092004,0.57055,0.35079,-2.3038e-21,653,7.7527,0.69096,0
-0.1878,0.87566,-0.1643,2.9759e-21,662,11.654,0.68139,0
-0.51379,0.76186,-0.24351,3.4454e-20,675,3.2568,0.92918,0
-0.44854,0.82449,-0.43091,-2.9942e-20,677,3.6808,0.9279,0
-0.12198,0.64973,-0.49838,-1.4057e-20,683,5.1561,0.92345,0
-0.49848,0.89819,-0.16894,4.6673e-20,712,2.9753,1.1514,0
-0.3176,0.9452,-0.51231,5.5207e-22,717,4.0596,1.1477,0
-0.044184,0.52677,-0.35216,3.9895e-20,724,5.9526,1.1414,0
-0.069031,0.71002,0.51315,1.0692e-20,733,9.2192,1.1304,0
-0.19675,0.93534,-0.47671,3.2979e-20,757,4.4592,1.3602,0
-0.075818,0.74805,-0.38757,-3.104e-20,760,5.2716,1.3574,0
-0.016492,0.42781,-0.00034804,7.356e-21,766,7.19,1.3508,0
-0.028595,0.61393,0.38075,-2.9486e-20,769,8.319,1.347,0
-0.15331,0.86272,0.30758,-4.9995e-20,774,10.499,1.3395,0
-0.36337,1.1977,-0.34065,-4.84e-20,791,3.3928,1.5691,0
-0.28659,1.1209,-0.41474,-4.3973e-20,793,3.8541,1.5676,0
-0.10985,0.87343,-0.39267,-4.0995e-20,797,4.8843,1.5643,0
-0.0072476,0.62589,-0.23463,-1.5443e-21,801,6.0767,1.5606,0
-0.17223,1.0581,-0.14289,-1.786e-20,814,11.41,1.5437,0
-0.36401,1.288,-0.19813,6.7722e-20,828,2.8331,1.7658,0
-0.25644,1.1989,-0.30394,6.0055e-20,871,3.586,1.9485,0
-0.18966,1.0919,-0.33806,4.8131e-21,873,4.0873,1.9478,0
-0.086034,0.91713,-0.31019,-2.4879e-20,876,4.9116,1.9466,0
-0.030126,0.81176,-0.24372,-1.2634e-20,878,5.5135,1.9457,0
0.038348,0.73521,-0.020471,-3.837e-21,961,6.7218,2.3126,0
-0.052077,0.9396,-0.20393,4.6701e-21,996,5.0613,2.5172,0
-0.0086807,0.86422,-0.14507,4.1225e-21,998,5.6893,2.5172,0
0.050266,0.72899,0.10532,-4.7588e-21,1003,7.4758,2.5172,0
-0.053079,1.1271,0.14018,3.6079e-21,1049,10.099,2.736,0
-0.081617,1.2396,-0.11786,-2.8075e-20,1051,11.109,2.736,0
0.010569,1.0047,0.22684,-3.5056e-22,1087,9.1598,2.97,0
-0.042034,1.1435,-0.22502,1.8296e-20,1093,12.196,2.97,0
-0.04072,0.98015,-0.12758,1.0084e-20,1116,5.0613,3.2202,0
0.020744,0.94681,0.015429,-2.1184e-21,1201,6.7218,3.7739,0
0.016887,1.1097,0.089395,-3.4395e-21,1247,9.1598,4.08,0
-0.012288,1.1632,-0.064603,-3.0999e-22,1251,11.109,4.08,0
0.0076231,1.002,0.0096664,1.9383e-21,1321,6.7218,4.7572,0
0.00023853,1.0828,-0.090342,0,1333,12.196,4.7572,0
-0.10761,1.1519,0.13006,3.3956e-20,2145,-4.3934e-16,3.1819,0
-0.07908,1.1252,0.097164,-1.7757e-20,2175,-4.2301e-16,3.807,0
-0.063073,1.109,0.078848,-9.3143e-21,2195,-4.1015e-16,4.2993,0
0.091528,0.92324,0.28608,4.3143e-20,2456,-1.5845,1.5845,0
0.066463,0.87814,0.46467,-4.7464e-20,2468,-1.1532,1.1532,0
-0.058241,0.91874,0.60735,-4.3303e-20,2475,-0.89178,1.0442,0
-0.13766,0.83875,0.65159,1.2234e-21,2479,-0.78951,0.92446,0
-0.21691,0,0,0,2484,-0.64945,0.76041,0
-0.062782,0.99289,0.51405,7.3191e-20,2499,-0.90709,1.2487,0
-0.1898,1.0563,0.58545,3.5887e-21,2522,-0.71792,1.1717,0
-0.38183,0,0,0,2527,-0.5225,0.85264,0
-0.030198,1.0555,0.27242,-1.6032e-20,2533,-1.0726,2.1054,0
-0.35231,1.01,0.55514,-2.0346e-20,2545,-0.5522,1.0838,0
-0.49986,0,0,0,2569,-0.38268,0.92388,0
-0.343,1.206,0.48699,2.1868e-21,2585,-0.42475,1.3071,0
-0.44783,1.0474,0.43956,-5.9466e-20,2587,-0.37591,1.1568,0
-0.57369,0,0,0,2632,-0.15643,0.98769,0
-0.17085,1.1979,0.23105,-5.4302e-20,2639,-0.17623,2.2362,0
-0.25036,1.2513,0.2951,-9.115e-21,2643,-0.14304,1.8155,0
-0.42443,1.2342,0.33589,-1.4265e-19,2648,-0.10781,1.369,0
-0.50561,0.94374,0.2359,4.2282e-20,2650,-0.095424,1.212,0
-0.53616,0.67743,0.14827,6.4501e-20,2651,-0.089562,1.1377,0
0.24675,0.7742,0.011761,-4.9075e-22,2660,-2.5997,0,0
0.31091,0.6861,0.014482,1.3518e-22,2668,-2.1297,0,0
0.40981,0.51818,0.08235,-4.4152e-20,2679,-1.6271,0.12817,0
0.48459,0.34929,0.021968,-1.094e-21,2684,-1.3725,0,0
0.52525,0.2026,0.022834,5.5522e-21,2688,-1.2153,0,0
0.55973,0.049434,0.013899,-1.0857e-21,2692,-1.0692,0,0
0.56998,0,0,0,2695,-1,0,0
0.45908,0.37718,0.19085,3.8989e-20,2711,-1.3568,0.21499,0
0.50615,0.15052,0.21049,-2.4297e-20,2714,-1.1273,0.17859,0
0.53061,0,0,0,2716,-0.98769,0.15643,0
0.37499,0.55581,0.20365,-8.3298e-20,2729,-1.5885,0.38151,0
0.20563,0.82294,0.11448,-6.8591e-21,2740,-2.6029,0.84595,0
0.29843,0.68305,0.19873,1.7851e-20,2747,-1.8296,0.59459,0
0.3462,0.58614,0.25909,5.8469e-20,2750,-1.5541,0.50503,0
0.39005,0.44992,0.34432,-5.1449e-20,2753,-1.3071,0.42475,0
0.41115,0.23337,0.37908,9.2738e-20,2756,-1.0857,0.35279,0
0.42547,0,0,0,2758,-0.95106,0.30902,0
0.26938,0.66639,0.35457,-1.6338e-20,2792,-1.456,0.74178,0
0.26794,0.35593,0.50788,-1.8172e-19,2798,-1.0172,0.51827,0
0.26759,0,0,0,2800,-0.89101,0.45399,0
0.19913,0.79666,0.27845,-1.251e-21,2809,-1.7284,1.0589,0
0.22318,0.71451,0.393,1.7344e-20,2813,-1.393,0.85347,0
0.22212,0.62547,0.51892,6.0997e-20,2816,-1.1717,0.71792,0
0.09353,0.50007,0.58316,2.432e-19,2840,-0.92341,0.67086,0
0.076898,0,0,0,2842,-0.80902,0.58779,0
0.10656,0.93153,0.1753,2.4128e-20,2844,-2.2843,1.9505,0
0.12058,0.8215,0.44846,-4.6248e-20,2855,-1.2411,1.0599,0
0.084089,0.76967,0.58568,-1.2555e-20,2858,-1.0442,0.89178,0
0.13653,0.90579,0.0061665,-3.1075e-23,2912,-4.3358,0,0
0.16555,0.87389,0.037191,-5.8541e-21,2951,-3.5732,0.46918,0
0.15729,0.88336,0.065288,-1.2711e-20,3011,-3.47,0.92747,0
0.063127,0.9847,0.079112,2.8184e-21,3372,-3.8187,3.4878,0
-0.0049758,1.0519,0.10439,4.9418e-22,4180,-1.5637,4.1771,0
-0.4399,0,0,0,4394,0.64945,-0.76041,0
-0.47933,0,0,0,4402,0.45399,-0.89101,0
-0.51422,0,0,0,4406,0.30902,-0.95106,0
-0.55042,0,0,0,4410,0.15643,-0.98769,0
-0.51452,0.76297,-0.10458,-4.2688e-20,4436,0.095424,-1.212,0
-0.44204,0.28246,0.0131,4.2884e-21,4441,0.67593,-1.1031,0
-0.44152,0.5552,0.00053668,1.5985e-20,4453,0.62391,-1.2246,0
-0.44712,1.1693,-0.25975,1.5455e-19,4459,-8.2717e-17,-1.3725,0
-0.41293,1.1067,-0.11047,-3.2586e-20,4477,0.47729,-1.4687,0
-0.41177,0.39594,0.040989,-1.0897e-20,4483,1.1532,-1.1532,0
-0.40524,0.86517,-0.013636,-2.5851e-20,4485,0.85347,-1.393,0
-0.28006,1.2316,-0.25266,-3.3404e-20,4514,-1.8199e-16,-1.8196,0
-0.19527,1.1761,-0.20288,6.6647e-20,4558,-2.7552e-16,-2.2408,0
-0.28424,1.1428,0.010162,3.1083e-20,4559,1.5316,-1.7937,0
-0.17684,1.1382,-0.00065538,-3.3776e-21,4615,2.1213,-2.1213,0
-0.35497,0,0,0,4627,0.98769,-0.15643,0
-0.36392,0,0,0,4631,0.95106,-0.30902,0
-0.38358,0,0,0,4635,0.89101,-0.45399,0
-0.41835,0,0,0,4641,0.76041,-0.64945,0
-0.37032,-0.019849,0.034508,6.6739e-21,4646,1.0857,-0.35279,0
-0.41732,-0.018322,-0.031264,2.0085e-20,4651,0.86777,-0.74111,0
-0.36253,-0.033127,0.12678,-5.1136e-22,4653,1.201,-0.19028,0
-0.39068,-0.034636,0.0028355,-1.2307e-20,4657,1.0838,-0.5522,0
-0.37511,-0.056489,0.084085,1.4545e-21,4664,1.2306,-0.39989,0
-0.41723,0.026096,-0.014879,3.961e-21,4669,0.98326,-0.83971,0
-0.39512,-0.043009,0.041935,1.0686e-20,4675,1.2246,-0.62391,0
-0.36759,-0.10145,0.20092,-1.4106e-20,4680,1.4391,-0.22804,0
-0.37889,-0.092179,0.12846,4.1897e-22,4682,1.3864,-0.45054,0
-0.41673,0.12096,0.016785,6.5924e-21,4687,1.1075,-0.94578,0
-0.37633,-0.16374,0.30053,-7.5793e-21,4715,1.8155,-0.14304,0
-0.37919,0.054384,0.16709,1.1426e-20,4729,1.7142,-0.87328,0
-0.37115,-0.21619,0.31588,1.24e-20,4743,2.1071,-0.33402,0
-0.35175,-0.13427,0.26641,1.196e-20,4745,2.0308,-0.65999,0
-0.34925,0.13047,0.19883,6.5733e-20,4747,1.9027,-0.96929,0
-0.34833,0.5215,0.13195,7.1087e-20,4749,1.7261,-1.2538,0
-0.29792,-0.11116,0.28464,7.925e-21,4772,2.3614,-0.76747,0
-0.27353,-0.099056,0.27865,7.6434e-20,4781,2.4799,-0.80599,0
-0.1252,0.13512,0.14441,1.0267e-20,4818,2.9753,-1.1514,0
-0.29769,-0.1584,-0.010153,3.7406e-21,4825,3.3622,-0.47016,0
-0.076726,0.62041,0.061331,-4.1707e-20,4830,2.9641,-1.5704,0
-0.11322,1.0075,0.013036,9.565e-21,4832,2.6869,-1.9499,0
-0.18551,-0.10167,-0.16133,-4.46e-21,4846,3.7419,-0.70079,0
-0.036223,0.29523,-0.010711,-1.6711e-21,4849,3.5057,-1.3635,0
-0.26878,0.11382,-0.4821,5.8523e-20,4864,4.2628,-0.23492,0
-0.15829,-0.006219,-0.3629,-1.6682e-20,4866,4.1971,-0.69968,0
-0.053373,0.13814,-0.21218,-2.8113e-20,4868,4.0596,-1.1477,0
-0.016104,0.51629,-0.10319,1.3533e-20,4870,3.8541,-1.5676,0
-0.18314,0.12042,-0.56201,-1.6159e-20,4885,4.728,-0.4678,0
-0.050515,0.40658,-0.26248,1.998e-20,4889,4.4592,-1.3602,0
-0.036219,0.91348,-0.12011,5.0546e-21,4892,4.0873,-1.9478,0
-0.09854,0.35116,-0.37189,-3.047e-20,4898,4.812,-1.1452,0
-0.15214,0.34415,-0.44497,1.8632e-20,4907,5.1561,-0.92345,0
-0.19797,0.36201,-0.46086,3.0306e-21,4916,5.492,-0.6965,0
-0.11739,0.93692,-0.13849,-7.6539e-20,4921,5.0459,-1.7602,0
-0.21328,0.70128,-0.21233,2.6766e-20,4928,5.6516,-1.1424,0
-0.26116,0.60063,-0.18793,-3.6108e-20,4936,6.08,-0.69506,0
-0.20552,1.0159,-0.02179,7.0436e-20,4940,5.762,-1.5616,0
-0.27491,0.81789,0.033355,-1.6316e-20,4947,6.3357,-0.91989,0
-0.19958,1.1675,0.091459,1.176e-20,4951,5.9608,-1.7579,0
-0.16196,0.91496,0.50694,1.9058e-20,4986,7.7527,-0.69096,0
-0.09832,0.83126,0.5196,-2.168e-23,5005,8.5472,-0.46122,0
-0.088153,0.92931,0.46192,-8.0084e-21,5008,8.3977,-1.1332,0
-0.057966,0.9583,0.36871,8.4592e-21,5021,8.5295,-1.7514,0
-0.062437,0.80588,0.42661,-5.1601e-21,5027,9.2813,-0.91101,0
-0.042678,0.67473,0.30052,6.8597e-20,5059,10.499,-1.3395,0
-0.12607,0.67295,-0.061229,1.6048e-20,5075,11.684,-0.45582,0
-0.025222,0.6298,0.11979,3.4555e-20,5081,11.32,-1.7443,0
-0.091648,0.78644,-0.40087,2.3988e-20,5095,12.738,-0.454,0
-0.077674,1.2259,0.0086934,8.2199e-22,5561,5.0613,-2.97,0
-0.082783,1.2342,0.039322,-1.2516e-20,5591,5.3695,-2.97,0
-0.086163,1.2347,0.074415,-5.8786e-21,5621,5.6893,-2.97,0
-0.066454,1.1885,0.067052,5.7272e-21,5623,5.6893,-3.4878,0
-0.067335,1.1454,0.20131,-8.8491e-21,5741,7.0919,-2.97,0
-0.031671,1.091,0.10473,-1.187e-21,5746,7.0919,-4.4072,0
-0.027263,1.083,0.090034,-1.0095e-21,5747,7.0919,-4.7572,0
-0.017238,1.0646,0.05393,8.8788e-22,5750,7.0919,-5.9596,0
-0.043662,1.0643,0.22501,2.2311e-21,5801,7.874,-2.97,0
-0.027396,1.0566,0.15583,2.681e-21,5804,7.874,-3.7739,0
-0.01749,0.91904,0.24642,-3.8554e-21,5889,9.1598,-2.5172,0
-0.00081336,0.97591,0.12228,-4.5119e-21,5895,9.1598,-4.08,0
-0.0006437,0.82785,0.19074,3.4309e-22,5949,10.099,-2.5172,0
0.011072,0.89452,0.11643,-3.6944e-22,5953,10.099,-3.4878,0
0.01189,0.97084,0.050313,-2.7943e-23,5958,10.099,-5.1314,0
0.017583,0.78641,0.06934,-2.4325e-21,6011,11.109,-2.97,0
0.024127,0.89294,0.023047,-8.5304e-22,6015,11.109,-4.08,0
0.015422,0.71657,-0.066178,-1.9718e-20,6070,12.196,-2.736,0
0.028394,0.94162,-0.050223,0,6077,12.196,-4.7572,0
0.021408,0.99078,-0.025677,4.9274e-22,6080,12.196,-5.9596,0
-0.10132,1.0977,-0.22003,6.7776e-20,6745,-0.57975,-2.4134,0
0.060515,0.93835,-0.25385,-4.5958e-20,6748,-1.5316,-1.7937,0
0.089771,0.87871,-0.33684,-7.2658e-20,6789,-1.3571,-1.3571,0
0.07359,0.85174,-0.4356,4.7946e-20,6819,-1.1532,-1.1532,0
0.00062113,0.78891,-0.61013,5.1868e-20,6859,-0.91393,-0.91393,0
-0.15107,0.93606,-0.60416,7.9778e-20,6860,-0.76021,-1.0465,0
-0.39101,1.0067,-0.48041,-2.019e-20,6873,-0.46551,-1.1238,0
-0.49734,0.97741,-0.28932,4.9067e-20,6876,-0.19028,-1.201,0
-0.5668,0.35443,-0.062479,-5.3229e-20,6897,-0.083909,-1.066,0
-0.18704,0,0,0,6898,-0.64945,-0.76041,0
-0.35505,0,0,0,6901,-0.5225,-0.85264,0
-0.48016,0,0,0,6903,-0.38268,-0.92388,0
-0.57158,0,0,0,6906,-0.15643,-0.98769,0
-0.57819,0,0,0,6907,-0.078459,-0.99692,0
0.12841,0.89145,-0.15986,-1.8464e-20,6923,-2.3204,-1.6853,0
0.20581,0.81524,-0.093204,6.901e-21,6929,-2.6029,-0.84595,0
0.32161,0.65282,-0.12505,-8.6138e-21,6991,-1.87,-0.44916,0
0.24393,0.72804,-0.24309,-1.4043e-21,6994,-1.7142,-0.87328,0
0.17168,0.79853,-0.30042,4.9355e-20,6996,-1.5553,-1.1297,0
0.411,0.5153,-0.044869,4.6854e-20,7016,-1.6271,-0.12817,0
0.35063,0.57473,-0.22306,-6.1272e-20,7019,-1.5541,-0.50503,0
0.23418,0.6682,-0.39599,5.9497e-20,7031,-1.3165,-0.80663,0
0.4634,0.37059,-0.14739,-4.0709e-20,7044,-1.3568,-0.21499,0
0.41071,0.37753,-0.33175,-5.6066e-20,7055,-1.2306,-0.39989,0
0.22944,0.56083,-0.52294,7.7386e-20,7058,-1.1031,-0.67593,0
0.078889,0.71148,-0.59385,9.1002e-20,7060,-0.98326,-0.83971,0
0.51358,0.14441,-0.16977,2.2035e-20,7071,-1.1273,-0.17859,0
0.36702,0.16358,-0.29526,-1.443e-19,7083,-0.98812,-0.40929,0
0.53916,0,0,0,7089,-0.98769,-0.15643,0
0.49828,0,0,0,7090,-0.97237,-0.23345,0
0.20076,0,0,0,7094,-0.85264,-0.5225,0
0.0061079,0,0,0,7096,-0.76041,-0.64945,0
0.1655,0.87136,-0.021327,5.8594e-21,7368,-3.5732,-0.46918,0
0.15112,0.8836,-0.063461,1.7558e-20,7371,-3.3916,-1.1488,0
0.065529,0.97418,-0.066594,-2.9673e-21,8062,-4.1311,-3.4878,0
-0.02115,1.0479,-0.12042,1.2745e-20,8451,-1.1464,-3.8396,0
-0.064059,1.0867,-0.11439,2.1593e-20,8570,-0.23491,-3.8016,0
-0.043616,1.0747,-0.089423,-3.8007e-21,8573,-0.23383,-4.5663,0
